product_name,price,review_count,star_rating,category,product_link,search_keyword,price_category,review_category,star_rating_category
Quaker 桂格 (贈2罐) 完膳營養素 經典香草 250ml*24入/箱,1550,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/QFBX3Z-A900AFGVB,營養品,中高,少,低
倍速 【Fresubin 倍速益】高鈣營養配方(原味無糖不甜) 1箱(200mlX24瓶),2050,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA0T-A900I0N4J,營養品,中高,少,低
維維樂 佳倍優  元氣高鈣即飲配方 口味任選 2箱組 (24瓶/箱),2500,4,5,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA89-A900GAL91,營養品,中高,中,非常高
Abbott 亞培 即期品 葡勝納3重強護粉狀配方 2罐組(850g/罐 糖尿病適用),1779,1,5,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA5V-A900I455B,營養品,中高,少,非常高
維維樂 佳倍優褐速康褐藻醣膠膠囊 30顆/瓶,3249,2,5,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA89-A900G5PAC,營養品,中高,中,非常高
挺立 UC-II關鍵迷你錠 非變性第二型膠原蛋白(30錠/盒)(悠嬉兔 靈活代言人 包偉銘),854,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/DBBC1E-A900AQ386,營養品,中低,少,低
挺立 樂活強力鈣50+(95錠/盒),799,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/DBDN0I-A900G52C5,營養品,中低,少,低
centrum 善存 三效順暢益生菌粉 40包,849,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/DBBC1E-A900BGPK9,營養品,中低,少,低
鴻參 美國花旗蔘滴雞精(50mlx30入/箱) 常溫滴雞精,4524,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/DBBB67-A900GJ79Q,營養品,高,少,低
MEIJI 明治 明倍適精巧杯6種口味任選 24瓶/箱(配方升級),1585,12,5,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA7Z-A900EXP85,營養品,中高,多,非常高
Hi-Q health 中華海洋生技 褐抑定加強飲 褐藻醣膠-山楂口味 15包/盒,2350,6,5,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA9U-A900H0LJ1,營養品,中高,多,非常高
SENTOSA 三多 MCT配方-F(250g/罐),450,3,5,保健食品/用品,https://24h.pchome.com.tw/prod/DBBB46-A900916EP,營養品,中低,中,非常高
維維樂 佳倍優  鉻100即飲配方 口味任選 2箱組 (24瓶/箱),2950,3,5,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA89-A900GALR0,營養品,中高,中,非常高
Affix 艾益生 力增 18%蛋白質管理飲品(杏仁/焦糖/原味/堅果)(237ml*24罐/箱),2100,6,5,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA87-A900F2EAK,營養品,中高,多,非常高
MEIJI 明治 明倍適精巧杯 新口味 穀香原味(24瓶/箱),1585,2,5,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA7Z-A900GZGJU,營養品,中高,中,非常高
維維樂 佳倍優  鉻100即飲配方 (原味無加糖) 24罐 加送3罐,1680,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/QEAB7H-A900ALN2I,營養品,中高,少,低
維維樂 佳倍優 褐速康 褐藻醣膠 237mlX24罐/箱,3500,4,5,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA89-A900BYFLN,營養品,中高,中,非常高
倍速 癌症專用配方-24罐(熱帶水果/卡布其諾/鳳梨椰子 三選一),4700,6,5,保健食品/用品,https://24h.pchome.com.tw/prod/QEAB7H-A900AJMW9,營養品,高,多,非常高
Affix 艾益生 力增 均衡配方(原味)(237ml*24罐/箱),1430,2,5,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA87-A900BK6LE,營養品,中高,中,非常高
Affix 艾益生 力增 洗腎配方(口味任選)(237ml*24罐/箱),2390,1,5,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA87-A900F6KUP,營養品,中高,少,非常高
維維樂 佳倍優  鉻100 3EX配方 (無糖 珍珠奶茶風味) 24罐 (奶素可食),1799,2,5,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA89-A900BIDW7,營養品,中高,中,非常高
Affix 艾益生 力增 鉻100代謝管理配方-紅豆無糖 (237ml*24罐/箱),1780,2,5,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA87-A900BSDKM,營養品,中高,中,非常高
RED COW 紅牛 愛基腎臟病洗腎後適用配方 (237mlX24入),1954,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA5L-A900FLV6V,營養品,中高,少,低
維維樂 佳倍優 植物蛋白 B12+高鐵 無糖口味 2箱組 (24瓶/箱),2500,1,5,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA89-A900GALPK,營養品,中高,少,非常高
維維樂 佳倍優  鉻100 3EX配方 無糖 珍珠奶茶風味 2箱組 (24瓶/箱),3190,1,5,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA89-A900GAM3R,營養品,中高,少,非常高
維維樂 佳倍優  元氣高鈣 升級配方 原味(無加糖) 237mlX24罐,1480,5,5,保健食品/用品,https://24h.pchome.com.tw/prod/QEAB7H-A900ALL1L,營養品,中高,多,非常高
倍速 Supportan  癌症專用配方 (熱帶水果12罐+鳳梨椰子12罐 ),4700,4,5,保健食品/用品,https://24h.pchome.com.tw/prod/QEAB7H-A900AJM9H,營養品,高,中,非常高
Affix 艾益生 力增 18%蛋白質管理 焦糖風味 (237ml*24罐/箱),2100,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA87-A900BSU1R,營養品,中高,少,低
Affix 艾益生 力增 洗腎配方(原味)(237ml*24罐/箱)(奶素可食),2390,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA87-A900ATU5Z,營養品,中高,少,低
GNC 健安喜 麩醯胺酸粉 原味(225g/瓶) 高純度麩醯胺酸 適合病後補養 維持消化道機能 粉狀無味好補充,2290,1,5,保健食品/用品,https://24h.pchome.com.tw/prod/DBDJ43-A900HACDY,營養品,中高,少,非常高
倍速力 【倍速力】即期品 腎臟病專用配方 洗腎適用 香草 1箱(200mlx24瓶),1999,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA5W-A900I5FZ8,營養品,中高,少,低
倍速 Supportan  癌症專用配方 (卡布奇諾8瓶+熱帶水果8瓶+鳳梨椰子8瓶),4700,8,5,保健食品/用品,https://24h.pchome.com.tw/prod/QEAB7H-A900AJMAM,營養品,高,多,非常高
維維樂 佳倍優  鉻100 即飲配方 (無糖減甜) 24罐,1680,5,5,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA89-A900BV5N5,營養品,中高,多,非常高
維維樂 佳倍優 植物蛋白  B12+高鐵 (無甜口味) 24罐加送3罐 (全素配方 骨骼健康 高鈣500),1430,4,5,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA89-A900BZATA,營養品,中高,中,非常高
Quaker 桂格 桂格,2020,2,5,保健食品/用品,https://24h.pchome.com.tw/prod/DBDA0B-A900G5KEQ,營養品,中高,中,非常高
Affix 艾益生 力增 均衡配方(原味)(237ml*24罐*2箱) (奶素可食),2860,1,5,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA87-A900FD2Z7,營養品,中高,少,非常高
維維樂 佳倍優  保護力345 無糖配方(24瓶/箱),1550,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA89-A900GXII1,營養品,中高,少,低
草本之家 日本褐藻糖膠(100粒),1196,3,5,保健食品/用品,https://24h.pchome.com.tw/prod/DBADAB-A63521818,營養品,中高,中,非常高
Affix 艾益生 力增 鉻100 代謝管理配方(紅豆/堅果)(237ml*24罐*2箱),3560,4,5,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA87-A900FD30S,營養品,中高,中,非常高
維維樂 佳倍優  元氣高鈣 升級配方 (減甜口味) 237mlX24罐,1480,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/QEAB7H-A900ALL1I,營養品,中高,少,低
維維樂 佳倍優  糖尿病配方粉狀 24包,1050,1,5,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA89-A900AW3GV,營養品,中高,少,非常高
NOAH 諾亞 【 普羅丁】NP-60碁力補奶蛋白（買2送2-送NP-60碁力補*1罐+大藏法國鈣膠囊*1瓶）,1200,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA9M-A900HCBV9,營養品,中高,少,低
Taiwan Yes 台海生技 【台肥集團 】TDO深命力專利濃縮液 60mL/瓶x2瓶,2000,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA4A-A900HL81N,營養品,中高,少,低
穆拉德 【Dr.】乃至尊 芯立強PLUS膠囊 (30粒/盒)*5盒組,2450,1,5,保健食品/用品,https://24h.pchome.com.tw/prod/DBBAAF-A900HJGPF,營養品,中高,少,非常高
穆拉德 【Dr.】乃至尊 芯立強PLUS膠囊 (30粒/盒)*2盒組,1180,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/DBBAAF-A900HJGN7,營養品,中高,少,低
Taiwan Yes 台海生技 【台肥集團 】TDO深命力專利濃縮液 60mL/瓶x3瓶,2880,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA4A-A900HL8EF,營養品,中高,少,低
Hi-Q health 中華海洋生技 褐抑定加強飲 褐藻醣膠-山楂口味(15包/盒),2350,9,5,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA9U-A900GXZ53,營養品,中高,多,非常高
克補 B群+鐵加強錠禮盒180錠,1349,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/DBBC1E-A9009RPOP,營養品,中高,少,低
Hi-Q health 中華海洋生技 褐抑定-加強配方(Oligo Fucoidan)膠囊 60顆/盒,3400,1,5,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA9U-A900H0168,營養品,中高,少,非常高
【研譯】醣芯勝 三護配方 全素可食 60粒/盒(第二代小分子),2500,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA95-A900HQ0HT,營養品,中高,少,低
Affix 艾益生 力增 鉻100代謝管理配方-堅果 (237ml*24罐/箱),1780,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA87-A900BSDJB,營養品,中高,少,低
NOAH 諾亞 【 普羅丁】LPK聖補前（買2送2-送聖補前*1盒+大藏法國鈣膠囊*1瓶）,1400,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/DBBAAY-A900HCBRI,營養品,中高,少,低
AFC 新究極 活力源膠囊 90粒/瓶 (日本原裝 褐藻醣膠 靈芝),3180,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/DBBBJB-A900I3VTK,營養品,中高,少,低
Eatbliss 益比喜 S702PRO 好齡光白金健體素-10包,1680,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/DBAD8K-A900FPCU3,營養品,中高,少,低
NOAH 諾亞 【 普羅丁】HCP聖補後（買2送2-送聖補後 原味*1盒+大藏法國鈣膠囊*1瓶）,1500,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/DBBAAY-A900HCBR6,營養品,中高,少,低
NOAH 諾亞 【 普羅丁】HCP聖補後 香草口味（買2送2-送HCP聖補後-香草*1盒+大藏法國鈣膠囊*1瓶）,1500,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/DBBAAY-A900HCBPC,營養品,中高,少,低
NOAH 諾亞 【 普羅丁】怡凝佳買二送一效期2025/04/25,1400,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/DBBAAY-A900HCBRQ,營養品,中高,少,低
維維樂 (加贈6罐+4包衛生紙) 佳倍優 植物蛋白配方 237ml*24入/箱 (2箱),2795,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/DBDA0B-A900G2DKL,營養品,中高,少,低
益富 益力壯糖尿病適用配方 750g (2入) 原味,1760,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/DBDA0B-A900BSXB5,營養品,中高,少,低
Affix 艾益生 力增 18%蛋白質管理 杏仁風味 (237ml*24罐/箱),2100,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA87-A900C7CEP,營養品,中高,少,低
維維樂 佳倍優 麩速康麩醯胺酸 1盒(21包/盒),1380,1,5,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA89-A900GOL4L,營養品,中高,少,非常高
Hi-Q health 中華海洋生技 藻衡糖 專利平衡配方 粉劑型(30包/盒),1620,1,5,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA9U-A900H3H6T,營養品,中高,少,非常高
Eatbliss 益比喜 S702PRO 好齡光白金健體素 3盒組(10入/盒),3249,1,5,保健食品/用品,https://24h.pchome.com.tw/prod/DBADRI-A900GRZDW,營養品,中高,少,非常高
維維樂 佳倍優 褐速康 褐藻醣膠 30顆/盒,3420,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA89-A900DZ1DE,營養品,中高,少,低
草本之家 日本原裝進口褐藻糖膠液500ml,2053,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/DBAD2X-A83667516,營養品,中高,少,低
SENTOSA 三多 L-麩醯胺酸Plus  450G/罐,3300,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/QFBX0X-A900A1YBD,營養品,中高,少,低
National Vita 顧可飛 哺乳媽咪&活絡長輩 卵磷脂軟膠囊(2瓶組),1520,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/QEAB2G-A9008CFUL,營養品,中高,少,低
草本之家 澳洲褐藻糖膠,2354,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/DBAD2X-A9005U57K,營養品,中高,少,低
Hi-Q health 中華海洋生技 褐抑定-加強配方(Oligo Fucoidan)膠囊 (60顆/盒),3400,1,5,保健食品/用品,https://24h.pchome.com.tw/prod/QEABBK-A900AH0ML,營養品,中高,少,非常高
倍速 Supportan  癌症專用配方 (卡布其諾) 24罐,4700,6,5,保健食品/用品,https://24h.pchome.com.tw/prod/QEAB7H-A900AJN2V,營養品,高,多,非常高
倍速 Supportan  癌症專用配方 (鳳梨椰子12罐+卡布奇諾12罐),4700,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/QEAB7H-A900AJM9Y,營養品,高,少,低
維維樂 佳倍優 Protein Power均衡營養配方 香草風味(12瓶/箱),888,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA89-A900HFL1Q,營養品,中低,少,低
Hi-Q health 【中華海洋生技】藻衡糖 平衡配方(粉劑型) 2盒組(30包/盒),3600,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA9U-A900HQI1R,營養品,中高,少,低
達摩本草 日本專利沖繩褐藻醣膠x4盒(60顆/盒)《病後調養營養補給》,3230,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA0Q-A900HSEQH,營養品,中高,少,低
倍速 Supportan  癌症專用配方 (熱帶水果12罐+卡布奇諾12罐),4700,1,5,保健食品/用品,https://24h.pchome.com.tw/prod/QEAB7H-A900AJM9V,營養品,高,少,非常高
SENTOSA 三多 健康系列-高鈣高纖燕麥植物奶(850g/罐),449,8,5,保健食品/用品,https://24h.pchome.com.tw/prod/DBAB1R-A40818168,營養品,中低,多,非常高
Affix 艾益生 力增 18%蛋白質管理飲品(口味任選)(24罐*2箱),4200,1,5,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA87-A900GG29P,營養品,高,少,非常高
SYMPT-X 速養遼 麩醯胺酸 L-Glutamine 15g*12包/盒(2入),4200,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/DBDA0B-A900EZ0HX,營養品,高,少,低
NOAH 諾亞 【 普羅丁】NP-60碁力補奶蛋白 300g(買7送5 再送 杏仁粉*2罐 + 大藏 法國鈣膠囊*2瓶-送完為止),4200,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/DBBAAY-A900I4TXX,營養品,高,少,低
Bestvite 必賜力 藍藻錠1瓶(225錠),778,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/QFBI0F-A9007A6X0,營養品,中低,少,低
Affix 艾益生 力增 未洗腎配方 原味(24罐*2箱),4780,2,5,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA87-A900HAQ08,營養品,高,中,非常高
NOAH 諾亞 【 普羅丁】HCP聖補後(50公克*15入/盒),750,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/DBBAAY-A900HAPWT,營養品,中低,少,低
NOAH 諾亞 【 普羅丁】HCP聖補後 香草口味 (50公克*15入/盒),750,1,5,保健食品/用品,https://24h.pchome.com.tw/prod/DBBAAY-A900HAPYH,營養品,中低,少,非常高
維維樂 佳倍優 褐速康 褐藻醣膠 熱帶水果風味 2箱組 (24瓶/箱),6460,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA89-A900GAM4G,營養品,高,少,低
倍速 Supportan  癌症專用配方 (鳳梨椰子) 24罐,4700,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/QEAB7H-A900AJN26,營養品,高,少,低
Affix 艾益生 力增 洗腎配方(口味任選)(24罐*2箱),4780,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA87-A900GG253,營養品,高,少,低
NOAH 諾亞 【 普羅丁】怡凝佳(600g/罐)效期2025/04/25,700,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/DBBAAY-A900HAW0R,營養品,中低,少,低
Hi-Q health 中華海洋生技 褐抑定 台灣小分子褐藻醣膠 1000顆 加強配方(Oligo Fucoidan),33000,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/QEABBK-A900AH7IC,營養品,高,少,低
RED COW 紅牛 愛基優質粉飴1KG,161,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA5L-A900AOXHR,營養品,低,少,低
Hi-Q health (買1送1) 中華海洋生技 褐抑定-加強飲 褐藻醣膠 山楂口味 60包/盒x1+15包/盒x1 (共75包),9380,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA5X-1900I1L8G,營養品,高,少,低
Affix 艾益生 力增蛋白(原味清甜)(15包/盒),600,2,5,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA87-A900G44GV,營養品,中低,中,非常高
NOAH 諾亞 【 普羅丁】LPK聖補前 50公克*15入/盒(買7送5 再送 杏仁粉*2罐 + 大藏 法國鈣膠囊*2瓶-送完為止),4900,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/DBBAAY-A900I4TUK,營養品,高,少,低
Hi-Q health 中華海洋生技 藻衡糖 專利平衡配方 粉劑型 4盒組(30包/盒),5400,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA9U-A900H3HDP,營養品,高,少,低
NOAH 諾亞 【 普羅丁】HCP聖補後 香草口味 15入/盒(買7送5 再送 杏仁粉*2罐 + 大藏 法國鈣膠囊*2瓶-送完為止),5250,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/DBBAAY-A900I4TW2,營養品,高,少,低
NOAH 諾亞 【 普羅丁】HCP聖補後 香草口味 15入/盒(買7送5 再送 杏仁粉*2罐 + 大藏 法國鈣膠囊*2瓶),5250,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/DBBAAY-A900I4TV2,營養品,高,少,低
NOAH 諾亞 【 普羅丁】NP-60碁力補(300g/罐),600,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA9M-A900FP589,營養品,中低,少,低
NOAH 諾亞 【 普羅丁】NP-60碁力補 300g/罐買1送1-送碧華莊 任選*1罐,600,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/DBBAAY-A900HIXA2,營養品,中低,少,低
NOAH 諾亞 普羅丁全能優蛋白營養素60 400g/罐買1送1-送碧華莊 任選*1罐,549,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/DBBAAY-A900HIX81,營養品,中低,少,低
Eatbliss 益比喜 S702PRO 好齡光白金健體素 6盒組(10入/盒),6199,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/DBADRI-A900GZB4Q,營養品,高,少,低
Hi-Q health 中華海洋生技 褐抑定-加強配方(Oligo Fucoidan)膠囊 60顆/盒x3,6800,1,5,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA9U-1900HBD8X,營養品,高,少,非常高
倍速 Supportan  癌症專用配方 (熱帶水果) 200mlX24+速養遼瓶裝 280g,7080,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/QEAB7H-A900AJPMB,營養品,高,少,低
Hi-Q health 中華海洋生技 褐抑定 小分子褐藻醣膠(粉劑) (250包/盒) 即期品,33000,3,5,保健食品/用品,https://24h.pchome.com.tw/prod/QEABBK-A900AH0Q9,營養品,高,中,非常高
倍速 Supportan  癌症專用配方 (卡布奇諾) 200mlX24+速養遼瓶裝 280g,7080,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/QEAB7H-A900AJPMI,營養品,高,少,低
倍速 Supportan  癌症專用配方 (鳳梨椰子) 200mlX24+速養遼瓶裝 280g,7080,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/QEAB7H-A900AJPMK,營養品,高,少,低
RED COW 紅牛 愛基速凝食物增稠配方200g,204,1,5,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA5L-A900AOXHE,營養品,低,少,非常高
Sustenium 意維能 關捷基立10天體驗包(30錠),453,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/DBBAAH-A900HISOV,營養品,中低,少,低
Hi-Q health 中華海洋生技 褐抑定-加強飲 褐藻醣膠 山楂口味 60包/盒,9380,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA9U-A900H0MHC,營養品,高,少,低
護力養 高纖增稠配方(180g/罐),350,10,5,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA5T-A900BP54G,營養品,中低,多,非常高
SENTOSA 三多 L-麩醯胺酸Plus  450G x3罐/組,8910,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/QFBX0X-A900A1YC6,營養品,高,少,低
Hi-Q health 【中華海洋生技】褐抑定 加強配方 口服液 山楂口味 5盒組(15包/盒 共75包),9400,2,5,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA9U-A900HQI0W,營養品,高,中,非常高
Hi-Q health 褐抑定 加強配方 口服液 山楂口味 (60包/盒),9380,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA9U-A900GXZ6Z,營養品,高,少,低
NOAH 諾亞 【 普羅丁】醣樂康(600g/罐) 效期2025/04/24,320,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/DBBAAY-A900HAVMU,營養品,低,少,低
惠健 加凝素(食物快速增稠劑),260,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA5U-A900G8WGQ,營養品,低,少,低
維維樂 佳倍優褐速康褐藻醣膠膠囊 30顆x4瓶,12312,1,5,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA89-1900GB624,營養品,高,少,非常高
維維樂 佳倍優 褐速康 褐藻醣膠 30顆X4盒,12960,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA89-A900E9IAX,營養品,高,少,低
FucoHiQ 褐抑定 藻寡醣加強配方 膠囊型480顆/盒,17500,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/DBDA21-A900HW4V4,營養品,高,少,低
Hi-Q health 中華海洋生技 褐抑定-加強配方(Oligo Fucoidan)膠囊型禮盒 480顆/盒,17500,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA5X-A900I116B,營養品,高,少,低
Hi-Q health 中華海洋生技 褐抑定-加強配方(Oligo Fucoidan)粉劑型禮盒 120包/盒,17500,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA5X-A900I119O,營養品,高,少,低
Hi-Q health 【中華海洋生技】褐抑定 加強配方 口服液 山楂口味 買大送小(共75包),28140,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA9U-A900GXZ77,營養品,高,少,低
維維樂 佳倍優褐速康褐藻醣膠膠囊 30顆x8瓶,23750,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA89-1900GCD6S,營養品,高,少,低
維維樂 佳倍優 褐速康 褐藻醣膠 30顆X8盒,25000,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA89-A900E9IET,營養品,高,少,低
補體素 優蛋白液(原味)(237mlx24罐),1550,45,5,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA59-1900HRJDV,營養品,中高,非常多,非常高
SENTOSA 三多 補体康高纖高鈣營養配方(24罐/箱;240ml/罐),1320,23,5,保健食品/用品,https://24h.pchome.com.tw/prod/DBAW1D-A9005OHNJ,營養品,中高,非常多,非常高
Nestle 雀巢 立攝適諾沛含天然食物均衡營養配方-新包裝(250mlx24罐),1944,78,5,保健食品/用品,https://24h.pchome.com.tw/prod/DBDJ0H-A900FY67Q,營養品,中高,非常多,非常高
補體素 優纖A+液(不甜)(237mlx24罐)+優纖A+(不甜)(237mlx2罐),1250,47,5,保健食品/用品,https://24h.pchome.com.tw/prod/DFAN00-1900GG0TM,營養品,中高,非常多,非常高
三友營養大獅 鈣友力高鈣葡胺營養品(237ml*24入),1550,2,5,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA3M-A900EPZOC,營養品,中高,中,非常高
Aicom 艾力康 艾力康Aicom 鈣鎂鋅加強錠 3入組 (90粒/盒) 骨骼 營養品 成長,2388,0,0,保健食品/用品,https://24h.pchome.com.tw/prod/DSBE3D-A900HM0Q6,營養品,中高,少,低
補體素 鉻100液(不甜)(237mlx24罐)+鉻100(不甜)(237mlx2罐),1800,57,5,保健食品/用品,https://24h.pchome.com.tw/prod/DFAN00-1900GG0SF,營養品,中高,非常多,非常高
益富 益力壯給力優蛋白高鈣配方-原味無糖250ml*24入,1450,12,5,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA6A-1900HQ72Z,營養品,中高,多,非常高
MEIJI 明治 明倍適 精巧杯 營養補充食品 新包裝 (125ml/24瓶/箱),1585,35,5,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA7Z-A900GXCKF,營養品,中高,非常多,非常高
護力養 營養均衡完整配方(250ml x24罐 x2箱),1920,32,5,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA75-1900GDBFR,營養品,中高,非常多,非常高
補體素 優蛋白液(香草)(237mlx24罐),1550,17,5,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA59-1900HRJD6,營養品,中高,非常多,非常高
補體素 優蛋白液(原味)(237mlx24罐x2箱),3100,26,5,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA59-1900HRJFR,營養品,中高,非常多,非常高
百仕可 復易佳3000 原味 特字號營養素(250ml*24入/箱),1287,16,5,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA0T-A900AHG97,營養品,中高,非常多,非常高
補體素 慎選1(原味)(237mlx24罐)+慎選1(原味)(237mlx2罐),1950,37,5,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA59-1900APJR2,營養品,中高,非常多,非常高
補體素 優蛋白(原味)雙罐禮盒(750gx2罐),1360,22,5,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA59-A9007CC0H,營養品,中高,非常多,非常高
益富 益力壯均力營養均衡完整配方-原味低糖250ml*24入,1080,15,5,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA6A-1900FCBVV,營養品,中高,多,非常高
【桂格完膳】營養素 高鈣優蛋白 1箱(237mlX24瓶),1550,6,5,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA0T-A900HYY4G,營養品,中高,多,非常高
補體素 優蛋白液(大麥風味)(237mlx24罐),1550,2,5,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA0T-1900I32M8,營養品,中高,中,非常高
益富 益力壯給力優蛋白高鈣配方-原味無糖250ml*24入*2箱,2900,5,5,保健食品/用品,https://24h.pchome.com.tw/prod/DBBA6A-1900HQ755,營養品,中高,多,非常高
